date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:48:34	15204/15204	---M--	200	added ('OK')	image/gif	etag:%220fc14f3a7b3da1:0%22	https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/Projekktor/maccaco-load.gif	D:/SEPTIMO%20SEMESTRE/SEGURIDAD%20DE%20SISTEMAS/WEB3/BCP/www.bancaporinternet.bcp.com.bo/Content/stylesheets/Projekktor/maccaco-load.gif	(from https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/Projekktor/projekktor.style.css)
22:48:34	1427/1427	---M--	200	added ('OK')	image/png	etag:%220fc14f3a7b3da1:0%22	https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/Projekktor/maccaco-load-static.png	D:/SEPTIMO%20SEMESTRE/SEGURIDAD%20DE%20SISTEMAS/WEB3/BCP/www.bancaporinternet.bcp.com.bo/Content/stylesheets/Projekktor/maccaco-load-static.png	(from https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/Projekktor/projekktor.style.css)
22:48:35	0/0	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Jun%202024%2002:49:50%20GMT	https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/img/tarjeta-credito.jpg	D:/SEPTIMO%20SEMESTRE/SEGURIDAD%20DE%20SISTEMAS/WEB3/BCP/www.bancaporinternet.bcp.com.bo/Content/stylesheets/img/tarjeta-credito.42.delayed	(from https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/soho/style.css)
22:48:35	0/0	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Jun%202024%2002:49:50%20GMT	https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/img/arrowdown.png	D:/SEPTIMO%20SEMESTRE/SEGURIDAD%20DE%20SISTEMAS/WEB3/BCP/www.bancaporinternet.bcp.com.bo/Content/stylesheets/img/arrowdown.43.delayed	(from https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/soho/style.css)
22:48:36	0/0	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Jun%202024%2002:49:50%20GMT	https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/img/lupa-buscador.jpg	D:/SEPTIMO%20SEMESTRE/SEGURIDAD%20DE%20SISTEMAS/WEB3/BCP/www.bancaporinternet.bcp.com.bo/Content/stylesheets/img/lupa-buscador.44.delayed	(from https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/soho/style.css)
22:48:36	0/0	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Jun%202024%2002:49:51%20GMT	https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/img/indicador.png	D:/SEPTIMO%20SEMESTRE/SEGURIDAD%20DE%20SISTEMAS/WEB3/BCP/www.bancaporinternet.bcp.com.bo/Content/stylesheets/img/indicador.45.delayed	(from https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/soho/style.css)
22:48:37	0/0	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Jun%202024%2002:49:51%20GMT	https://www.bancaporinternet.bcp.com.bo/Content/img/couple.png	D:/SEPTIMO%20SEMESTRE/SEGURIDAD%20DE%20SISTEMAS/WEB3/BCP/www.bancaporinternet.bcp.com.bo/Content/img/couple.46.delayed	(from https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/soho/style.css)
22:48:37	0/0	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Jun%202024%2002:49:53%20GMT	https://www.bancaporinternet.bcp.com.bo/Content/img/lupa-buscador.jpg	D:/SEPTIMO%20SEMESTRE/SEGURIDAD%20DE%20SISTEMAS/WEB3/BCP/www.bancaporinternet.bcp.com.bo/Content/img/lupa-buscador.47.delayed	(from https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/soho/style.css)
22:48:38	178/178	---M--	200	added ('OK')	image/png	etag:%220cfe3f1a7b3da1:0%22	https://www.bancaporinternet.bcp.com.bo/Content/Images/soho/arrowdown.png	D:/SEPTIMO%20SEMESTRE/SEGURIDAD%20DE%20SISTEMAS/WEB3/BCP/www.bancaporinternet.bcp.com.bo/Content/Images/soho/arrowdown.png	(from https://www.bancaporinternet.bcp.com.bo/Content/stylesheets/soho/main.css)
22:48:39	2697/2697	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202024%2002:49:54%20GMT	https://www.bancaporinternet.bcp.com.bo/Account/Captcha/change	D:/SEPTIMO%20SEMESTRE/SEGURIDAD%20DE%20SISTEMAS/WEB3/BCP/www.bancaporinternet.bcp.com.bo/Account/Captcha/change.jpg	(from https://www.bancaporinternet.bcp.com.bo/Account/BCPKeyForgotten)
22:48:39	798/798	---M--	200	added ('OK')	image/png	etag:%220cfe3f1a7b3da1:0%22	https://www.bancaporinternet.bcp.com.bo/Content/Images/refresh.png	D:/SEPTIMO%20SEMESTRE/SEGURIDAD%20DE%20SISTEMAS/WEB3/BCP/www.bancaporinternet.bcp.com.bo/Content/Images/refresh.png	(from https://www.bancaporinternet.bcp.com.bo/Account/BCPKeyForgotten)
22:48:41	978/978	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jun%202024%2002:49:55%20GMT	https://www.bancaporinternet.bcp.com.bo/Account/ImageKeyboardSoho?size=1&nocache7002268	D:/SEPTIMO%20SEMESTRE/SEGURIDAD%20DE%20SISTEMAS/WEB3/BCP/www.bancaporinternet.bcp.com.bo/Account/ImageKeyboardSoho2e7c.png	(from https://www.bancaporinternet.bcp.com.bo/Account/BCPKey)
22:48:41	1240/1240	---M--	200	added ('OK')	image/png	etag:%220cfe3f1a7b3da1:0%22	https://www.bancaporinternet.bcp.com.bo/Content/images/soho/background-claveinternet.png	D:/SEPTIMO%20SEMESTRE/SEGURIDAD%20DE%20SISTEMAS/WEB3/BCP/www.bancaporinternet.bcp.com.bo/Content/images/soho/background-claveinternet.png	(from https://www.bancaporinternet.bcp.com.bo/Account/BCPKey)
22:48:42	2553/2553	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202024%2002:49:57%20GMT	https://www.bancaporinternet.bcp.com.bo/Account/Captcha/create	D:/SEPTIMO%20SEMESTRE/SEGURIDAD%20DE%20SISTEMAS/WEB3/BCP/www.bancaporinternet.bcp.com.bo/Account/Captcha/create.jpg	(from https://www.bancaporinternet.bcp.com.bo/Account/BCPKey)
